ptf, etaf, rapidity
-0.644000, 3.307000, -0.643495
-0.644000, 3.345500, -0.643507
-0.644000, 3.384000, -0.643518
-0.644000, 3.422500, -0.643529
-0.644000, 3.461000, -0.643539
-0.644000, 3.499500, -0.643549
-0.644000, 3.538000, -0.643559
-0.644000, 3.576500, -0.643568
-0.644000, 3.615000, -0.643577
-0.644000, 3.653500, -0.643586
-0.644000, 3.692000, -0.643595
-0.644000, 3.730500, -0.643603
-0.644000, 3.769000, -0.643611
-0.644000, 3.807500, -0.643619
-0.644000, 3.846000, -0.643627
-0.644000, 3.884500, -0.643634
-0.644000, 3.923000, -0.643641
-0.644000, 3.961500, -0.643648
-0.616000, 0.150000, -0.463289
-0.616000, 0.188500, -0.505208
-0.616000, 0.227000, -0.532975
-0.616000, 0.265500, -0.551940
-0.616000, 0.304000, -0.565307
-0.616000, 0.342500, -0.575007
-0.616000, 0.381000, -0.582234
-0.616000, 0.419500, -0.587744
-0.616000, 0.458000, -0.592030
-0.616000, 0.496500, -0.595425
-0.616000, 0.535000, -0.598156
-0.616000, 0.573500, -0.600383
-0.616000, 0.612000, -0.602222
-0.616000, 0.650500, -0.603757
-0.616000, 0.689000, -0.605052
-0.616000, 0.727500, -0.606153
-0.616000, 0.766000, -0.607097
-0.616000, 0.804500, -0.607912
-0.616000, 0.843000, -0.608621
-0.616000, 0.881500, -0.609241
-0.616000, 0.920000, -0.609786
-0.616000, 0.958500, -0.610269
-0.616000, 0.997000, -0.610697
-0.616000, 1.035500, -0.611079
-0.616000, 1.074000, -0.611422
-0.616000, 1.112500, -0.611730
-0.616000, 1.151000, -0.612008
-0.616000, 1.189500, -0.612260
-0.616000, 1.228000, -0.612489
-0.616000, 1.266500, -0.612697
-0.616000, 1.305000, -0.612888
-0.616000, 1.343500, -0.613062
-0.616000, 1.382000, -0.613223
-0.616000, 1.420500, -0.613370
-0.616000, 1.459000, -0.613506
-0.616000, 1.497500, -0.613632
-0.616000, 1.536000, -0.613749
-0.616000, 1.574500, -0.613857
-0.616000, 1.613000, -0.613958
-0.616000, 1.651500, -0.614051
-0.616000, 1.690000, -0.614139
-0.616000, 1.728500, -0.614220
-0.616000, 1.767000, -0.614297
-0.616000, 1.805500, -0.614368
-0.616000, 1.844000, -0.614435
-0.616000, 1.882500, -0.614498
-0.616000, 1.921000, -0.614558
-0.616000, 1.959500, -0.614614
-0.616000, 1.998000, -0.614667
-0.616000, 2.036500, -0.614716
-0.616000, 2.075000, -0.614763
-0.616000, 2.113500, -0.614808
-0.616000, 2.152000, -0.614850
-0.616000, 2.190500, -0.614890
-0.616000, 2.229000, -0.614928
-0.616000, 2.267500, -0.614964
-0.616000, 2.306000, -0.614998
-0.616000, 2.344500, -0.615031
-0.616000, 2.383000, -0.615062
-0.616000, 2.421500, -0.615091
-0.616000, 2.460000, -0.615119
-0.616000, 2.498500, -0.615146
-0.616000, 2.537000, -0.615172
-0.616000, 2.575500, -0.615196
-0.616000, 2.614000, -0.615220
-0.616000, 2.652500, -0.615242
-0.616000, 2.691000, -0.615264
-0.616000, 2.729500, -0.615284
-0.616000, 2.768000, -0.615304
-0.616000, 2.806500, -0.615323
-0.616000, 2.845000, -0.615341
-0.616000, 2.883500, -0.615359
-0.616000, 2.922000, -0.615375
-0.616000, 2.960500, -0.615392
-0.616000, 2.999000, -0.615407
-0.616000, 3.037500, -0.615422
-0.616000, 3.076000, -0.615436
-0.616000, 3.114500, -0.615450
-0.616000, 3.153000, -0.615463
-0.616000, 3.191500, -0.615476
-0.616000, 3.230000, -0.615489
-0.616000, 3.268500, -0.615501
-0.616000, 3.307000, -0.615512
-0.616000, 3.345500, -0.615523
-0.616000, 3.384000, -0.615534
-0.616000, 3.422500, -0.615545
-0.616000, 3.461000, -0.615555
-0.616000, 3.499500, -0.615564
-0.616000, 3.538000, -0.615574
-0.616000, 3.576500, -0.615583
-0.616000, 3.615000, -0.615592
-0.616000, 3.653500, -0.615600
-0.616000, 3.692000, -0.615609
-0.616000, 3.730500, -0.615617
-0.616000, 3.769000, -0.615624
-0.616000, 3.807500, -0.615632
-0.616000, 3.846000, -0.615639
-0.616000, 3.884500, -0.615646
-0.616000, 3.923000, -0.615653
-0.616000, 3.961500, -0.615660
-0.588000, 0.150000, -0.441254
-0.588000, 0.188500, -0.481452
-0.588000, 0.227000, -0.508114
-0.588000, 0.265500, -0.526340
-0.588000, 0.304000, -0.539193
-0.588000, 0.342500, -0.548525
-0.588000, 0.381000, -0.555480
-0.588000, 0.419500, -0.560783
-0.588000, 0.458000, -0.564910
-0.588000, 0.496500, -0.568179
-0.588000, 0.535000, -0.570809
-0.588000, 0.573500, -0.572954
-0.588000, 0.612000, -0.574725
-0.588000, 0.650500, -0.576204
-0.588000, 0.689000, -0.577451
-0.588000, 0.727500, -0.578512
-0.588000, 0.766000, -0.579421
-0.588000, 0.804500, -0.580207
-0.588000, 0.843000, -0.580889
-0.588000, 0.881500, -0.581487
-0.588000, 0.920000, -0.582012
-0.588000, 0.958500, -0.582477
-0.588000, 0.997000, -0.582890
-0.588000, 1.035500, -0.583258
-0.588000, 1.074000, -0.583588
-0.588000, 1.112500, -0.583885
-0.588000, 1.151000, -0.584153
-0.588000, 1.189500, -0.584396
-0.588000, 1.228000, -0.584616
-0.588000, 1.266500, -0.584817
-0.588000, 1.305000, -0.585001
-0.588000, 1.343500, -0.585169
-0.588000, 1.382000, -0.585324
-0.588000, 1.420500, -0.585466
-0.588000, 1.459000, -0.585597
-0.588000, 1.497500, -0.585718
-0.588000, 1.536000, -0.585831
-0.588000, 1.574500, -0.585935
-0.588000, 1.613000, -0.586032
-0.588000, 1.651500, -0.586122
-0.588000, 1.690000, -0.586206
-0.588000, 1.728500, -0.586285
-0.588000, 1.767000, -0.586358
-0.588000, 1.805500, -0.586427
-0.588000, 1.844000, -0.586492
-0.588000, 1.882500, -0.586553
-0.588000, 1.921000, -0.586610
-0.588000, 1.959500, -0.586664
-0.588000, 1.998000, -0.586715
-0.588000, 2.036500, -0.586763
-0.588000, 2.075000, -0.586808
-0.588000, 2.113500, -0.586851
-0.588000, 2.152000, -0.586892
-0.588000, 2.190500, -0.586930
-0.588000, 2.229000, -0.586967
-0.588000, 2.267500, -0.587001
-0.588000, 2.306000, -0.587034
-0.588000, 2.344500, -0.587066
-0.588000, 2.383000, -0.587096
-0.588000, 2.421500, -0.587124
-0.588000, 2.460000, -0.587151
-0.588000, 2.498500, -0.587177
-0.588000, 2.537000, -0.587202
-0.588000, 2.575500, -0.587226
-0.588000, 2.614000, -0.587248
-0.588000, 2.652500, -0.587270
-0.588000, 2.691000, -0.587291
-0.588000, 2.729500, -0.587310
-0.588000, 2.768000, -0.587329
-0.588000, 2.806500, -0.587348
-0.588000, 2.845000, -0.587365
-0.588000, 2.883500, -0.587382
-0.588000, 2.922000, -0.587398
-0.588000, 2.960500, -0.587414
-0.588000, 2.999000, -0.587429
-0.588000, 3.037500, -0.587443
-0.588000, 3.076000, -0.587457
-0.588000, 3.114500, -0.587470
-0.588000, 3.153000, -0.587483
-0.588000, 3.191500, -0.587495
-0.588000, 3.230000, -0.587507
-0.588000, 3.268500, -0.587519
-0.588000, 3.307000, -0.587530
-0.588000, 3.345500, -0.587541
-0.588000, 3.384000, -0.587551
-0.588000, 3.422500, -0.587561
-0.588000, 3.461000, -0.587571
-0.588000, 3.499500, -0.587580
-0.588000, 3.538000, -0.587589
-0.588000, 3.576500, -0.587598
-0.588000, 3.615000, -0.587607
-0.588000, 3.653500, -0.587615
-0.588000, 3.692000, -0.587623
-0.588000, 3.730500, -0.587630
-0.588000, 3.769000, -0.587638
-0.588000, 3.807500, -0.587645
-0.588000, 3.846000, -0.587652
-0.588000, 3.884500, -0.587659
-0.588000, 3.923000, -0.587666
-0.588000, 3.961500, -0.587672
-0.560000, 0.150000, -0.419344
-0.560000, 0.188500, -0.457796
-0.560000, 0.227000, -0.483331
-0.560000, 0.265500, -0.500802
-0.560000, 0.304000, -0.513130
-0.560000, 0.342500, -0.522085
-0.560000, 0.381000, -0.528760
-0.560000, 0.419500, -0.533852
-0.560000, 0.458000, -0.537815
-0.560000, 0.496500, -0.540955
-0.560000, 0.535000, -0.543481
-0.560000, 0.573500, -0.545541
-0.560000, 0.612000, -0.547243
-0.560000, 0.650500, -0.548664
-0.560000, 0.689000, -0.549862
-0.560000, 0.727500, -0.550881
-0.560000, 0.766000, -0.551755
-0.560000, 0.804500, -0.552510
-0.560000, 0.843000, -0.553166
-0.560000, 0.881500, -0.553740
-0.560000, 0.920000, -0.554245
-0.560000, 0.958500, -0.554692
-0.560000, 0.997000, -0.555088
-0.560000, 1.035500, -0.555442
-0.560000, 1.074000, -0.555760
-0.560000, 1.112500, -0.556045
-0.560000, 1.151000, -0.556303
-0.560000, 1.189500, -0.556536
-0.560000, 1.228000, -0.556748
-0.560000, 1.266500, -0.556941
-0.560000, 1.305000, -0.557117
-0.560000, 1.343500, -0.557279
-0.560000, 1.382000, -0.557427
-0.560000, 1.420500, -0.557564
-0.560000, 1.459000, -0.557690
-0.560000, 1.497500, -0.557807
-0.560000, 1.536000, -0.557915
-0.560000, 1.574500, -0.558015
-0.560000, 1.613000, -0.558108
-0.560000, 1.651500, -0.558195
-0.560000, 1.690000, -0.558276
-0.560000, 1.728500, -0.558351
-0.560000, 1.767000, -0.558422
-0.560000, 1.805500, -0.558488
-0.560000, 1.844000, -0.558551
-0.560000, 1.882500, -0.558609
-0.560000, 1.921000, -0.558664
-0.560000, 1.959500, -0.558716
-0.560000, 1.998000, -0.558765
-0.560000, 2.036500, -0.558811
-0.560000, 2.075000, -0.558854
-0.560000, 2.113500, -0.558896
-0.560000, 2.152000, -0.558935
-0.560000, 2.190500, -0.558972
-0.560000, 2.229000, -0.559007
-0.560000, 2.267500, -0.559040
-0.560000, 2.306000, -0.559072
-0.560000, 2.344500, -0.559102
-0.560000, 2.383000, -0.559131
-0.560000, 2.421500, -0.559158
-0.560000, 2.460000, -0.559184
-0.560000, 2.498500, -0.559209
-0.560000, 2.537000, -0.559233
-0.560000, 2.575500, -0.559256
-0.560000, 2.614000, -0.559277
-0.560000, 2.652500, -0.559298
-0.560000, 2.691000, -0.559318
-0.560000, 2.729500, -0.559337
-0.560000, 2.768000, -0.559355
-0.560000, 2.806500, -0.559373
-0.560000, 2.845000, -0.559390
-0.560000, 2.883500, -0.559406
-0.560000, 2.922000, -0.559421
-0.560000, 2.960500, -0.559436
-0.560000, 2.999000, -0.559451
-0.560000, 3.037500, -0.559465
-0.560000, 3.076000, -0.559478
-0.560000, 3.114500, -0.559491
-0.560000, 3.153000, -0.559503
-0.560000, 3.191500, -0.559515
-0.560000, 3.230000, -0.559526
-0.560000, 3.268500, -0.559537
-0.560000, 3.307000, -0.559548
-0.560000, 3.345500, -0.559558
-0.560000, 3.384000, -0.559568
-0.560000, 3.422500, -0.559578
-0.560000, 3.461000, -0.559587
-0.560000, 3.499500, -0.559596
-0.560000, 3.538000, -0.559605
-0.560000, 3.576500, -0.559614
-0.560000, 3.615000, -0.559622
-0.560000, 3.653500, -0.559630
-0.560000, 3.692000, -0.559637
-0.560000, 3.730500, -0.559645
-0.560000, 3.769000, -0.559652
-0.560000, 3.807500, -0.559659
-0.560000, 3.846000, -0.559666
-0.560000, 3.884500, -0.559672
-0.560000, 3.923000, -0.559679
-0.560000, 3.961500, -0.559685
-0.532000, 0.150000, -0.397556
-0.532000, 0.188500, -0.434236
-0.532000, 0.227000, -0.458625
-0.532000, 0.265500, -0.475325
-0.532000, 0.304000, -0.487117
-0.532000, 0.342500, -0.495685
-0.532000, 0.381000, -0.502075
-0.532000, 0.419500, -0.506950
-0.532000, 0.458000, -0.510745
-0.532000, 0.496500, -0.513752
-0.532000, 0.535000, -0.516171
-0.532000, 0.573500, -0.518145
-0.532000, 0.612000, -0.519775
-0.532000, 0.650500, -0.521137
-0.532000, 0.689000, -0.522285
-0.532000, 0.727500, -0.523261
-0.532000, 0.766000, -0.524098
-0.532000, 0.804500, -0.524821
-0.532000, 0.843000, -0.525450
-0.532000, 0.881500, -0.526000
-0.532000, 0.920000, -0.526484
-0.532000, 0.958500, -0.526912
-0.532000, 0.997000, -0.527293
-0.532000, 1.035500, -0.527632
-0.532000, 1.074000, -0.527936
-0.532000, 1.112500, -0.528209
-0.532000, 1.151000, -0.528456
-0.532000, 1.189500, -0.528680
-0.532000, 1.228000, -0.528883
-0.532000, 1.266500, -0.529068
-0.532000, 1.305000, -0.529237
-0.532000, 1.343500, -0.529392
-0.532000, 1.382000, -0.529534
-0.532000, 1.420500, -0.529665
-0.532000, 1.459000, -0.529786
-0.532000, 1.497500, -0.529898
-0.532000, 1.536000, -0.530001
-0.532000, 1.574500, -0.530097
-0.532000, 1.613000, -0.530187
-0.532000, 1.651500, -0.530270
-0.532000, 1.690000, -0.530347
-0.532000, 1.728500, -0.530420
-0.532000, 1.767000, -0.530488
-0.532000, 1.805500, -0.530551
-0.532000, 1.844000, -0.530611
-0.532000, 1.882500, -0.530667
-0.532000, 1.921000, -0.530720
-0.532000, 1.959500, -0.530769
-0.532000, 1.998000, -0.530816
-0.532000, 2.036500, -0.530860
-0.532000, 2.075000, -0.530902
-0.532000, 2.113500, -0.530941
-0.532000, 2.152000, -0.530979
-0.532000, 2.190500, -0.531014
-0.532000, 2.229000, -0.531048
-0.532000, 2.267500, -0.531080
-0.532000, 2.306000, -0.531110
-0.532000, 2.344500, -0.531139
-0.532000, 2.383000, -0.531167
-0.532000, 2.421500, -0.531193
-0.532000, 2.460000, -0.531218
-0.532000, 2.498500, -0.531242
-0.532000, 2.537000, -0.531265
-0.532000, 2.575500, -0.531286
-0.532000, 2.614000, -0.531307
-0.532000, 2.652500, -0.531327
-0.532000, 2.691000, -0.531346
-0.532000, 2.729500, -0.531365
-0.532000, 2.768000, -0.531382
-0.532000, 2.806500, -0.531399
-0.532000, 2.845000, -0.531415
-0.532000, 2.883500, -0.531431
-0.532000, 2.922000, -0.531445
-0.532000, 2.960500, -0.531460
-0.532000, 2.999000, -0.531473
-0.532000, 3.037500, -0.531487
-0.532000, 3.076000, -0.531499
-0.532000, 3.114500, -0.531512
-0.532000, 3.153000, -0.531524
-0.532000, 3.191500, -0.531535
-0.532000, 3.230000, -0.531546
-0.532000, 3.268500, -0.531557
-0.532000, 3.307000, -0.531567
-0.532000, 3.345500, -0.531577
-0.532000, 3.384000, -0.531586
-0.532000, 3.422500, -0.531596
-0.532000, 3.461000, -0.531605
-0.532000, 3.499500, -0.531613
-0.532000, 3.538000, -0.531622
-0.532000, 3.576500, -0.531630
-0.532000, 3.615000, -0.531637
-0.532000, 3.653500, -0.531645
-0.532000, 3.692000, -0.531652
-0.532000, 3.730500, -0.531660
-0.532000, 3.769000, -0.531666
-0.532000, 3.807500, -0.531673
-0.532000, 3.846000, -0.531680
-0.532000, 3.884500, -0.531686
-0.532000, 3.923000, -0.531692
-0.532000, 3.961500, -0.531698
-0.504000, 0.150000, -0.375885
-0.504000, 0.188500, -0.410772
-0.504000, 0.227000, -0.433995
-0.504000, 0.265500, -0.449909
-0.504000, 0.304000, -0.461153
-0.504000, 0.342500, -0.469327
-0.504000, 0.381000, -0.475424
-0.504000, 0.419500, -0.480077
-0.504000, 0.458000, -0.483699
-0.504000, 0.496500, -0.486570
-0.504000, 0.535000, -0.488880
-0.504000, 0.573500, -0.490765
-0.504000, 0.612000, -0.492322
-0.504000, 0.650500, -0.493622
-0.504000, 0.689000, -0.494718
-0.504000, 0.727500, -0.495651
-0.504000, 0.766000, -0.496451
-0.504000, 0.804500, -0.497142
-0.504000, 0.843000, -0.497742
-0.504000, 0.881500, -0.498268
-0.504000, 0.920000, -0.498730
-0.504000, 0.958500, -0.499139
-0.504000, 0.997000, -0.499502
-0.504000, 1.035500, -0.499827
-0.504000, 1.074000, -0.500117
-0.504000, 1.112500, -0.500378
-0.504000, 1.151000, -0.500614
-0.504000, 1.189500, -0.500828
-0.504000, 1.228000, -0.501022
-0.504000, 1.266500, -0.501199
-0.504000, 1.305000, -0.501360
-0.504000, 1.343500, -0.501508
-0.504000, 1.382000, -0.501644
-0.504000, 1.420500, -0.501769
-0.504000, 1.459000, -0.501885
-0.504000, 1.497500, -0.501991
-0.504000, 1.536000, -0.502090
-0.504000, 1.574500, -0.502182
-0.504000, 1.613000, -0.502267
-0.504000, 1.651500, -0.502347
-0.504000, 1.690000, -0.502421
-0.504000, 1.728500, -0.502490
-0.504000, 1.767000, -0.502555
-0.504000, 1.805500, -0.502616
-0.504000, 1.844000, -0.502673
-0.504000, 1.882500, -0.502726
-0.504000, 1.921000, -0.502777
-0.504000, 1.959500, -0.502824
-0.504000, 1.998000, -0.502869
-0.504000, 2.036500, -0.502911
-0.504000, 2.075000, -0.502951
-0.504000, 2.113500, -0.502989
-0.504000, 2.152000, -0.503024
-0.504000, 2.190500, -0.503058
-0.504000, 2.229000, -0.503090
-0.504000, 2.267500, -0.503121
-0.504000, 2.306000, -0.503150
-0.504000, 2.344500, -0.503178
-0.504000, 2.383000, -0.503204
-0.504000, 2.421500, -0.503229
-0.504000, 2.460000, -0.503253
-0.504000, 2.498500, -0.503276
-0.504000, 2.537000, -0.503297
-0.504000, 2.575500, -0.503318
-0.504000, 2.614000, -0.503338
-0.504000, 2.652500, -0.503357
-0.504000, 2.691000, -0.503375
-0.504000, 2.729500, -0.503393
-0.504000, 2.768000, -0.503410
-0.504000, 2.806500, -0.503426
-0.504000, 2.845000, -0.503441
-0.504000, 2.883500, -0.503456
-0.504000, 2.922000, -0.503470
-0.504000, 2.960500, -0.503484
-0.504000, 2.999000, -0.503497
-0.504000, 3.037500, -0.503510
-0.504000, 3.076000, -0.503522
-0.504000, 3.114500, -0.503533
-0.504000, 3.153000, -0.503545
-0.504000, 3.191500, -0.503556
-0.504000, 3.230000, -0.503566
-0.504000, 3.268500, -0.503576
-0.504000, 3.307000, -0.503586
-0.504000, 3.345500, -0.503596
-0.504000, 3.384000, -0.503605
-0.504000, 3.422500, -0.503614
-0.504000, 3.461000, -0.503622
-0.504000, 3.499500, -0.503630
-0.504000, 3.538000, -0.503638
-0.504000, 3.576500, -0.503646
-0.504000, 3.615000, -0.503654
-0.504000, 3.653500, -0.503661
-0.504000, 3.692000, -0.503668
-0.504000, 3.730500, -0.503675
-0.504000, 3.769000, -0.503681
-0.504000, 3.807500, -0.503688
-0.504000, 3.846000, -0.503694
-0.504000, 3.884500, -0.503700
-0.504000, 3.923000, -0.503706
-0.504000, 3.961500, -0.503711
-0.476000, 0.150000, -0.354328
-0.476000, 0.188500, -0.387399
-0.476000, 0.227000, -0.409437
-0.476000, 0.265500, -0.424552
-0.476000, 0.304000, -0.435237
-0.476000, 0.342500, -0.443007
-0.476000, 0.381000, -0.448805
-0.476000, 0.419500, -0.453231
-0.476000, 0.458000, -0.456677
-0.476000, 0.496500, -0.459409
-0.476000, 0.535000, -0.461607
-0.476000, 0.573500, -0.463401
-0.476000, 0.612000, -0.464883
-0.476000, 0.650500, -0.466120
-0.476000, 0.689000, -0.467164
-0.476000, 0.727500, -0.468051
-0.476000, 0.766000, -0.468813
-0.476000, 0.804500, -0.469470
-0.476000, 0.843000, -0.470042
-0.476000, 0.881500, -0.470542
-0.476000, 0.920000, -0.470983
-0.476000, 0.958500, -0.471372
-0.476000, 0.997000, -0.471718
-0.476000, 1.035500, -0.472026
-0.476000, 1.074000, -0.472303
-0.476000, 1.112500, -0.472551
-0.476000, 1.151000, -0.472776
-0.476000, 1.189500, -0.472979
-0.476000, 1.228000, -0.473164
-0.476000, 1.266500, -0.473332
-0.476000, 1.305000, -0.473486
-0.476000, 1.343500, -0.473627
-0.476000, 1.382000, -0.473757
-0.476000, 1.420500, -0.473876
-0.476000, 1.459000, -0.473986
-0.476000, 1.497500, -0.474087
-0.476000, 1.536000, -0.474182
-0.476000, 1.574500, -0.474269
-0.476000, 1.613000, -0.474350
-0.476000, 1.651500, -0.474426
-0.476000, 1.690000, -0.474496
-0.476000, 1.728500, -0.474562
-0.476000, 1.767000, -0.474624
-0.476000, 1.805500, -0.474682
-0.476000, 1.844000, -0.474736
-0.476000, 1.882500, -0.474787
-0.476000, 1.921000, -0.474835
-0.476000, 1.959500, -0.474880
-0.476000, 1.998000, -0.474923
-0.476000, 2.036500, -0.474963
-0.476000, 2.075000, -0.475001
-0.476000, 2.113500, -0.475037
-0.476000, 2.152000, -0.475071
-0.476000, 2.190500, -0.475103
-0.476000, 2.229000, -0.475134
-0.476000, 2.267500, -0.475163
-0.476000, 2.306000, -0.475191
-0.476000, 2.344500, -0.475217
-0.476000, 2.383000, -0.475242
-0.476000, 2.421500, -0.475266
-0.476000, 2.460000, -0.475289
-0.476000, 2.498500, -0.475310
-0.476000, 2.537000, -0.475331
-0.476000, 2.575500, -0.475351
-0.476000, 2.614000, -0.475370
-0.476000, 2.652500, -0.475388
-0.476000, 2.691000, -0.475405
-0.476000, 2.729500, -0.475422
-0.476000, 2.768000, -0.475438
-0.476000, 2.806500, -0.475453
-0.476000, 2.845000, -0.475468
-0.476000, 2.883500, -0.475482
-0.476000, 2.922000, -0.475495
-0.476000, 2.960500, -0.475508
-0.476000, 2.999000, -0.475521
-0.476000, 3.037500, -0.475533
-0.476000, 3.076000, -0.475545
-0.476000, 3.114500, -0.475556
-0.476000, 3.153000, -0.475567
-0.476000, 3.191500, -0.475577
-0.476000, 3.230000, -0.475587
-0.476000, 3.268500, -0.475597
-0.476000, 3.307000, -0.475606
-0.476000, 3.345500, -0.475615
-0.476000, 3.384000, -0.475624
-0.476000, 3.422500, -0.475632
-0.476000, 3.461000, -0.475640
-0.476000, 3.499500, -0.475648
-0.476000, 3.538000, -0.475656
-0.476000, 3.576500, -0.475663
-0.476000, 3.615000, -0.475670
-0.476000, 3.653500, -0.475677
-0.476000, 3.692000, -0.475684
-0.476000, 3.730500, -0.475690
-0.476000, 3.769000, -0.475697
-0.476000, 3.807500, -0.475703
-0.476000, 3.846000, -0.475709
-0.476000, 3.884500, -0.475714
-0.476000, 3.923000, -0.475720
-0.476000, 3.961500, -0.475725
-0.448000, 0.150000, -0.332881
-0.448000, 0.188500, -0.364114
-0.448000, 0.227000, -0.384951
-0.448000, 0.265500, -0.399253
-0.448000, 0.304000, -0.409367
-0.448000, 0.342500, -0.416726
-0.448000, 0.381000, -0.422219
-0.448000, 0.419500, -0.426413
-0.448000, 0.458000, -0.429679
-0.448000, 0.496500, -0.432268
-0.448000, 0.535000, -0.434351
-0.448000, 0.573500, -0.436052
-0.448000, 0.612000, -0.437457
-0.448000, 0.650500, -0.438630
-0.448000, 0.689000, -0.439620
-0.448000, 0.727500, -0.440461
-0.448000, 0.766000, -0.441183
-0.448000, 0.804500, -0.441807
-0.448000, 0.843000, -0.442349
-0.448000, 0.881500, -0.442824
-0.448000, 0.920000, -0.443241
-0.448000, 0.958500, -0.443610
-0.448000, 0.997000, -0.443938
-0.448000, 1.035500, -0.444231
-0.448000, 1.074000, -0.444493
-0.448000, 1.112500, -0.444729
-0.448000, 1.151000, -0.444942
-0.448000, 1.189500, -0.445135
-0.448000, 1.228000, -0.445310
-0.448000, 1.266500, -0.445470
-0.448000, 1.305000, -0.445616
-0.448000, 1.343500, -0.445749
-0.448000, 1.382000, -0.445872
-0.448000, 1.420500, -0.445985
-0.448000, 1.459000, -0.446089
-0.448000, 1.497500, -0.446186
-0.448000, 1.536000, -0.446275
-0.448000, 1.574500, -0.446358
-0.448000, 1.613000, -0.446435
-0.448000, 1.651500, -0.446507
-0.448000, 1.690000, -0.446574
-0.448000, 1.728500, -0.446636
-0.448000, 1.767000, -0.446695
-0.448000, 1.805500, -0.446750
-0.448000, 1.844000, -0.446801
-0.448000, 1.882500, -0.446849
-0.448000, 1.921000, -0.446895
-0.448000, 1.959500, -0.446938
-0.448000, 1.998000, -0.446978
-0.448000, 2.036500, -0.447016
-0.448000, 2.075000, -0.447052
-0.448000, 2.113500, -0.447086
-0.448000, 2.152000, -0.447119
-0.448000, 2.190500, -0.447149
-0.448000, 2.229000, -0.447178
-0.448000, 2.267500, -0.447206
-0.448000, 2.306000, -0.447232
