ptf, phif, pti
3.220000, -1.256637, 0.567034
3.220000, -1.193805, 0.545861
3.220000, -1.130973, 0.524386
3.220000, -1.068142, 0.502659
3.220000, -1.005310, 0.480739
3.220000, -0.942478, 0.458690
3.220000, -0.879646, 0.436587
3.220000, -0.816814, 0.414515
3.220000, -0.753982, 0.392574
3.220000, -0.691150, 0.370881
3.220000, -0.628319, 0.349575
3.220000, -0.565487, 0.328826
3.220000, -0.502655, 0.308833
3.220000, -0.439823, 0.289842
3.220000, -0.376991, 0.272144
3.220000, -0.314159, 0.256084
3.220000, -0.251327, 0.242058
3.220000, -0.188496, 0.230497
3.220000, -0.125664, 0.221836
3.220000, -0.062832, 0.216458
3.220000, 0.000000, 0.214634
3.220000, 0.062832, 0.216458
3.220000, 0.125664, 0.221836
3.220000, 0.188496, 0.230497
3.220000, 0.251327, 0.242058
3.220000, 0.314159, 0.256084
3.220000, 0.376991, 0.272144
3.220000, 0.439823, 0.289842
3.220000, 0.502655, 0.308833
3.220000, 0.565487, 0.328826
3.220000, 0.628319, 0.349575
3.220000, 0.691150, 0.370881
3.220000, 0.753982, 0.392574
3.220000, 0.816814, 0.414515
3.220000, 0.879646, 0.436587
3.220000, 0.942478, 0.458690
3.220000, 1.005310, 0.480739
3.220000, 1.068142, 0.502659
3.220000, 1.130973, 0.524386
3.220000, 1.193805, 0.545861
3.220000, 1.256637, 0.567034
3.220000, 1.319469, 0.587858
3.220000, 1.382301, 0.608291
3.220000, 1.445133, 0.628294
3.220000, 1.507964, 0.647832
3.220000, 1.570796, 0.666871
3.220000, 1.633628, 0.685382
3.220000, 1.696460, 0.703336
3.220000, 1.759292, 0.720706
3.220000, 1.822124, 0.737467
3.220000, 1.884956, 0.753596
3.220000, 1.947787, 0.769071
3.220000, 2.010619, 0.783871
3.220000, 2.073451, 0.797978
3.220000, 2.136283, 0.811372
3.220000, 2.199115, 0.824038
3.220000, 2.261947, 0.835958
3.220000, 2.324779, 0.847120
3.220000, 2.387610, 0.857508
3.220000, 2.450442, 0.867112
3.220000, 2.513274, 0.875918
3.220000, 2.576106, 0.883917
3.220000, 2.638938, 0.891099
3.220000, 2.701770, 0.897456
3.220000, 2.764602, 0.902980
3.220000, 2.827433, 0.907665
3.220000, 2.890265, 0.911506
3.220000, 2.953097, 0.914498
3.220000, 3.015929, 0.916637
3.220000, 3.078761, 0.917922
3.230000, -3.141593, 0.920110
3.230000, -3.078761, 0.919681
3.230000, -3.015929, 0.918395
3.230000, -2.953097, 0.916253
3.230000, -2.890265, 0.913257
3.230000, -2.827433, 0.909412
3.230000, -2.764602, 0.904721
3.230000, -2.701770, 0.899190
3.230000, -2.638938, 0.892826
3.230000, -2.576106, 0.885636
3.230000, -2.513274, 0.877627
3.230000, -2.450442, 0.868811
3.230000, -2.387610, 0.859197
3.230000, -2.324779, 0.848797
3.230000, -2.261947, 0.837623
3.230000, -2.199115, 0.825689
3.230000, -2.136283, 0.813010
3.230000, -2.073451, 0.799601
3.230000, -2.010619, 0.785479
3.230000, -1.947787, 0.770664
3.230000, -1.884956, 0.755173
3.230000, -1.822124, 0.739028
3.230000, -1.759292, 0.722250
3.230000, -1.696460, 0.704864
3.230000, -1.633628, 0.686894
3.230000, -1.570796, 0.668367
3.230000, -1.507964, 0.649311
3.230000, -1.445133, 0.629758
3.230000, -1.382301, 0.609740
3.230000, -1.319469, 0.589293
3.230000, -1.256637, 0.568456
3.230000, -1.193805, 0.547271
3.230000, -1.130973, 0.525785
3.230000, -1.068142, 0.504050
3.230000, -1.005310, 0.482124
3.230000, -0.942478, 0.460071
3.230000, -0.879646, 0.437968
3.230000, -0.816814, 0.415899
3.230000, -0.753982, 0.393965
3.230000, -0.691150, 0.372283
3.230000, -0.628319, 0.350995
3.230000, -0.565487, 0.330268
3.230000, -0.502655, 0.310305
3.230000, -0.439823, 0.291349
3.230000, -0.376991, 0.273692
3.230000, -0.314159, 0.257678
3.230000, -0.251327, 0.243699
3.230000, -0.188496, 0.232183
3.230000, -0.125664, 0.223560
3.230000, -0.062832, 0.218209
3.230000, 0.000000, 0.216393
3.230000, 0.062832, 0.218209
3.230000, 0.125664, 0.223560
3.230000, 0.188496, 0.232183
3.230000, 0.251327, 0.243699
3.230000, 0.314159, 0.257678
3.230000, 0.376991, 0.273692
3.230000, 0.439823, 0.291349
3.230000, 0.502655, 0.310305
3.230000, 0.565487, 0.330268
3.230000, 0.628319, 0.350995
3.230000, 0.691150, 0.372283
3.230000, 0.753982, 0.393965
3.230000, 0.816814, 0.415899
3.230000, 0.879646, 0.437968
3.230000, 0.942478, 0.460071
3.230000, 1.005310, 0.482124
3.230000, 1.068142, 0.504050
3.230000, 1.130973, 0.525785
3.230000, 1.193805, 0.547271
3.230000, 1.256637, 0.568456
3.230000, 1.319469, 0.589293
3.230000, 1.382301, 0.609740
3.230000, 1.445133, 0.629758
3.230000, 1.507964, 0.649311
3.230000, 1.570796, 0.668367
3.230000, 1.633628, 0.686894
3.230000, 1.696460, 0.704864
3.230000, 1.759292, 0.722250
3.230000, 1.822124, 0.739028
3.230000, 1.884956, 0.755173
3.230000, 1.947787, 0.770664
3.230000, 2.010619, 0.785479
3.230000, 2.073451, 0.799601
3.230000, 2.136283, 0.813010
3.230000, 2.199115, 0.825689
3.230000, 2.261947, 0.837623
3.230000, 2.324779, 0.848797
3.230000, 2.387610, 0.859197
3.230000, 2.450442, 0.868811
3.230000, 2.513274, 0.877627
3.230000, 2.576106, 0.885636
3.230000, 2.638938, 0.892826
3.230000, 2.701770, 0.899190
3.230000, 2.764602, 0.904721
3.230000, 2.827433, 0.909412
3.230000, 2.890265, 0.913257
3.230000, 2.953097, 0.916253
3.230000, 3.015929, 0.918395
3.230000, 3.078761, 0.919681
3.240000, -3.141593, 0.921869
3.240000, -3.078761, 0.921440
3.240000, -3.015929, 0.920152
3.240000, -2.953097, 0.918007
3.240000, -2.890265, 0.915008
3.240000, -2.827433, 0.911159
3.240000, -2.764602, 0.906462
3.240000, -2.701770, 0.900925
3.240000, -2.638938, 0.894553
3.240000, -2.576106, 0.887355
3.240000, -2.513274, 0.879337
3.240000, -2.450442, 0.870511
3.240000, -2.387610, 0.860886
3.240000, -2.324779, 0.850474
3.240000, -2.261947, 0.839288
3.240000, -2.199115, 0.827341
3.240000, -2.136283, 0.814647
3.240000, -2.073451, 0.801224
3.240000, -2.010619, 0.787088
3.240000, -1.947787, 0.772257
3.240000, -1.884956, 0.756750
3.240000, -1.822124, 0.740589
3.240000, -1.759292, 0.723795
3.240000, -1.696460, 0.706393
3.240000, -1.633628, 0.688406
3.240000, -1.570796, 0.669863
3.240000, -1.507964, 0.650791
3.240000, -1.445133, 0.631223
3.240000, -1.382301, 0.611190
3.240000, -1.319469, 0.590729
3.240000, -1.256637, 0.569879
3.240000, -1.193805, 0.548682
3.240000, -1.130973, 0.527186
3.240000, -1.068142, 0.505443
3.240000, -1.005310, 0.483510
3.240000, -0.942478, 0.461455
3.240000, -0.879646, 0.439351
3.240000, -0.816814, 0.417285
3.240000, -0.753982, 0.395358
3.240000, -0.691150, 0.373689
3.240000, -0.628319, 0.352418
3.240000, -0.565487, 0.331714
3.240000, -0.502655, 0.311780
3.240000, -0.439823, 0.292860
3.240000, -0.376991, 0.275243
3.240000, -0.314159, 0.259274
3.240000, -0.251327, 0.245342
3.240000, -0.188496, 0.233871
3.240000, -0.125664, 0.225285
3.240000, -0.062832, 0.219959
3.240000, 0.000000, 0.218152
3.240000, 0.062832, 0.219959
3.240000, 0.125664, 0.225285
3.240000, 0.188496, 0.233871
3.240000, 0.251327, 0.245342
3.240000, 0.314159, 0.259274
3.240000, 0.376991, 0.275243
3.240000, 0.439823, 0.292860
3.240000, 0.502655, 0.311780
3.240000, 0.565487, 0.331714
3.240000, 0.628319, 0.352418
3.240000, 0.691150, 0.373689
3.240000, 0.753982, 0.395358
3.240000, 0.816814, 0.417285
3.240000, 0.879646, 0.439351
3.240000, 0.942478, 0.461455
3.240000, 1.005310, 0.483510
3.240000, 1.068142, 0.505443
3.240000, 1.130973, 0.527186
3.240000, 1.193805, 0.548682
3.240000, 1.256637, 0.569879
3.240000, 1.319469, 0.590729
3.240000, 1.382301, 0.611190
3.240000, 1.445133, 0.631223
3.240000, 1.507964, 0.650791
3.240000, 1.570796, 0.669863
3.240000, 1.633628, 0.688406
3.240000, 1.696460, 0.706393
3.240000, 1.759292, 0.723795
3.240000, 1.822124, 0.740589
3.240000, 1.884956, 0.756750
3.240000, 1.947787, 0.772257
3.240000, 2.010619, 0.787088
3.240000, 2.073451, 0.801224
3.240000, 2.136283, 0.814647
3.240000, 2.199115, 0.827341
3.240000, 2.261947, 0.839288
3.240000, 2.324779, 0.850474
3.240000, 2.387610, 0.860886
3.240000, 2.450442, 0.870511
3.240000, 2.513274, 0.879337
3.240000, 2.576106, 0.887355
3.240000, 2.638938, 0.894553
3.240000, 2.701770, 0.900925
3.240000, 2.764602, 0.906462
3.240000, 2.827433, 0.911159
3.240000, 2.890265, 0.915008
3.240000, 2.953097, 0.918007
3.240000, 3.015929, 0.920152
3.240000, 3.078761, 0.921440
3.250000, -3.141593, 0.923628
3.250000, -3.078761, 0.923198
3.250000, -3.015929, 0.921909
3.250000, -2.953097, 0.919762
3.250000, -2.890265, 0.916760
3.250000, -2.827433, 0.912905
3.250000, -2.764602, 0.908204
3.250000, -2.701770, 0.902660
3.250000, -2.638938, 0.896281
3.250000, -2.576106, 0.889074
3.250000, -2.513274, 0.881047
3.250000, -2.450442, 0.872211
3.250000, -2.387610, 0.862575
3.250000, -2.324779, 0.852152
3.250000, -2.261947, 0.840953
3.250000, -2.199115, 0.828993
3.250000, -2.136283, 0.816286
3.250000, -2.073451, 0.802848
3.250000, -2.010619, 0.788697
3.250000, -1.947787, 0.773851
3.250000, -1.884956, 0.758329
3.250000, -1.822124, 0.742152
3.250000, -1.759292, 0.725342
3.250000, -1.696460, 0.707923
3.250000, -1.633628, 0.689920
3.250000, -1.570796, 0.671361
3.250000, -1.507964, 0.652273
3.250000, -1.445133, 0.632689
3.250000, -1.382301, 0.612641
3.250000, -1.319469, 0.592167
3.250000, -1.256637, 0.571304
3.250000, -1.193805, 0.550095
3.250000, -1.130973, 0.528589
3.250000, -1.068142, 0.506838
3.250000, -1.005310, 0.484900
3.250000, -0.942478, 0.462841
3.250000, -0.879646, 0.440736
3.250000, -0.816814, 0.418674
3.250000, -0.753982, 0.396755
3.250000, -0.691150, 0.375098
3.250000, -0.628319, 0.353844
3.250000, -0.565487, 0.333163
3.250000, -0.502655, 0.313258
3.250000, -0.439823, 0.294373
3.250000, -0.376991, 0.276797
3.250000, -0.314159, 0.260872
3.250000, -0.251327, 0.246986
3.250000, -0.188496, 0.235559
3.250000, -0.125664, 0.227011
3.250000, -0.062832, 0.221709
3.250000, 0.000000, 0.219911
3.250000, 0.062832, 0.221709
3.250000, 0.125664, 0.227011
3.250000, 0.188496, 0.235559
3.250000, 0.251327, 0.246986
3.250000, 0.314159, 0.260872
3.250000, 0.376991, 0.276797
3.250000, 0.439823, 0.294373
3.250000, 0.502655, 0.313258
3.250000, 0.565487, 0.333163
3.250000, 0.628319, 0.353844
3.250000, 0.691150, 0.375098
3.250000, 0.753982, 0.396755
3.250000, 0.816814, 0.418674
3.250000, 0.879646, 0.440736
3.250000, 0.942478, 0.462841
3.250000, 1.005310, 0.484900
3.250000, 1.068142, 0.506838
3.250000, 1.130973, 0.528589
3.250000, 1.193805, 0.550095
3.250000, 1.256637, 0.571304
3.250000, 1.319469, 0.592167
3.250000, 1.382301, 0.612641
3.250000, 1.445133, 0.632689
3.250000, 1.507964, 0.652273
3.250000, 1.570796, 0.671361
3.250000, 1.633628, 0.689920
3.250000, 1.696460, 0.707923
3.250000, 1.759292, 0.725342
3.250000, 1.822124, 0.742152
3.250000, 1.884956, 0.758329
3.250000, 1.947787, 0.773851
3.250000, 2.010619, 0.788697
3.250000, 2.073451, 0.802848
3.250000, 2.136283, 0.816286
3.250000, 2.199115, 0.828993
3.250000, 2.261947, 0.840953
3.250000, 2.324779, 0.852152
3.250000, 2.387610, 0.862575
3.250000, 2.450442, 0.872211
3.250000, 2.513274, 0.881047
3.250000, 2.576106, 0.889074
3.250000, 2.638938, 0.896281
3.250000, 2.701770, 0.902660
3.250000, 2.764602, 0.908204
3.250000, 2.827433, 0.912905
3.250000, 2.890265, 0.916760
3.250000, 2.953097, 0.919762
3.250000, 3.015929, 0.921909
3.250000, 3.078761, 0.923198
3.260000, -3.141593, 0.925388
3.260000, -3.078761, 0.924957
3.260000, -3.015929, 0.923666
3.260000, -2.953097, 0.921517
3.260000, -2.890265, 0.918511
3.260000, -2.827433, 0.914652
3.260000, -2.764602, 0.909945
3.260000, -2.701770, 0.904395
3.260000, -2.638938, 0.898008
3.260000, -2.576106, 0.890793
3.260000, -2.513274, 0.882758
3.260000, -2.450442, 0.873911
3.260000, -2.387610, 0.864265
3.260000, -2.324779, 0.853829
3.260000, -2.261947, 0.842618
3.260000, -2.199115, 0.830645
3.260000, -2.136283, 0.817925
3.260000, -2.073451, 0.804473
3.260000, -2.010619, 0.790307
3.260000, -1.947787, 0.775446
3.260000, -1.884956, 0.759908
3.260000, -1.822124, 0.743715
3.260000, -1.759292, 0.726889
3.260000, -1.696460, 0.709454
3.260000, -1.633628, 0.691435
3.260000, -1.570796, 0.672860
3.260000, -1.507964, 0.653757
3.260000, -1.445133, 0.634157
3.260000, -1.382301, 0.614095
3.260000, -1.319469, 0.593606
3.260000, -1.256637, 0.572730
3.260000, -1.193805, 0.551511
3.260000, -1.130973, 0.529995
3.260000, -1.068142, 0.508235
3.260000, -1.005310, 0.486291
3.260000, -0.942478, 0.464229
3.260000, -0.879646, 0.442125
3.260000, -0.816814, 0.420066
3.260000, -0.753982, 0.398154
3.260000, -0.691150, 0.376509
3.260000, -0.628319, 0.355273
3.260000, -0.565487, 0.334615
3.260000, -0.502655, 0.314739
3.260000, -0.439823, 0.295888
3.260000, -0.376991, 0.278353
3.260000, -0.314159, 0.262472
3.260000, -0.251327, 0.248632
3.260000, -0.188496, 0.237248
3.260000, -0.125664, 0.228737
3.260000, -0.062832, 0.223460
3.260000, 0.000000, 0.221671
3.260000, 0.062832, 0.223460
3.260000, 0.125664, 0.228737
3.260000, 0.188496, 0.237248
3.260000, 0.251327, 0.248632
3.260000, 0.314159, 0.262472
3.260000, 0.376991, 0.278353
3.260000, 0.439823, 0.295888
3.260000, 0.502655, 0.314739
3.260000, 0.565487, 0.334615
3.260000, 0.628319, 0.355273
3.260000, 0.691150, 0.376509
3.260000, 0.753982, 0.398154
3.260000, 0.816814, 0.420066
3.260000, 0.879646, 0.442125
3.260000, 0.942478, 0.464229
3.260000, 1.005310, 0.486291
3.260000, 1.068142, 0.508235
3.260000, 1.130973, 0.529995
3.260000, 1.193805, 0.551511
3.260000, 1.256637, 0.572730
3.260000, 1.319469, 0.593606
3.260000, 1.382301, 0.614095
3.260000, 1.445133, 0.634157
3.260000, 1.507964, 0.653757
3.260000, 1.570796, 0.672860
3.260000, 1.633628, 0.691435
3.260000, 1.696460, 0.709454
3.260000, 1.759292, 0.726889
3.260000, 1.822124, 0.743715
3.260000, 1.884956, 0.759908
3.260000, 1.947787, 0.775446
3.260000, 2.010619, 0.790307
3.260000, 2.073451, 0.804473
3.260000, 2.136283, 0.817925
3.260000, 2.199115, 0.830645
3.260000, 2.261947, 0.842618
3.260000, 2.324779, 0.853829
3.260000, 2.387610, 0.864265
3.260000, 2.450442, 0.873911
3.260000, 2.513274, 0.882758
3.260000, 2.576106, 0.890793
3.260000, 2.638938, 0.898008
3.260000, 2.701770, 0.904395
3.260000, 2.764602, 0.909945
3.260000, 2.827433, 0.914652
3.260000, 2.890265, 0.918511
3.260000, 2.953097, 0.921517
3.260000, 3.015929, 0.923666
3.260000, 3.078761, 0.924957
3.270000, -3.141593, 0.927147
3.270000, -3.078761, 0.926716
3.270000, -3.015929, 0.925424
3.270000, -2.953097, 0.923272
3.270000, -2.890265, 0.920262
3.270000, -2.827433, 0.916399
3.270000, -2.764602, 0.911686
3.270000, -2.701770, 0.906130
3.270000, -2.638938, 0.899736
3.270000, -2.576106, 0.892513
3.270000, -2.513274, 0.884468
3.270000, -2.450442, 0.875612
3.270000, -2.387610, 0.865954
3.270000, -2.324779, 0.855508
3.270000, -2.261947, 0.844284
3.270000, -2.199115, 0.832298
3.270000, -2.136283, 0.819564
3.270000, -2.073451, 0.806098
3.270000, -2.010619, 0.791918
3.270000, -1.947787, 0.777041
3.270000, -1.884956, 0.761488
3.270000, -1.822124, 0.745279
3.270000, -1.759292, 0.728437
3.270000, -1.696460, 0.710986
3.270000, -1.633628, 0.692951
3.270000, -1.570796, 0.674360
3.270000, -1.507964, 0.655241
3.270000, -1.445133, 0.635627
3.270000, -1.382301, 0.615550
3.270000, -1.319469, 0.595047
3.270000, -1.256637, 0.574159
3.270000, -1.193805, 0.552928
3.270000, -1.130973, 0.531402
3.270000, -1.068142, 0.509635
3.270000, -1.005310, 0.487685
3.270000, -0.942478, 0.465620
3.270000, -0.879646, 0.443516
3.270000, -0.816814, 0.421461
3.270000, -0.753982, 0.399556
3.270000, -0.691150, 0.377924
3.270000, -0.628319, 0.356705
3.270000, -0.565487, 0.336070
3.270000, -0.502655, 0.316223
3.270000, -0.439823, 0.297407
3.270000, -0.376991, 0.279911
3.270000, -0.314159, 0.264074
3.270000, -0.251327, 0.250279
3.270000, -0.188496, 0.238939
3.270000, -0.125664, 0.230463
3.270000, -0.062832, 0.225211
3.270000, 0.000000, 0.223430
3.270000, 0.062832, 0.225211
3.270000, 0.125664, 0.230463
3.270000, 0.188496, 0.238939
3.270000, 0.251327, 0.250279
3.270000, 0.314159, 0.264074
3.270000, 0.376991, 0.279911
3.270000, 0.439823, 0.297407
3.270000, 0.502655, 0.316223
3.270000, 0.565487, 0.336070
3.270000, 0.628319, 0.356705
3.270000, 0.691150, 0.377924
3.270000, 0.753982, 0.399556
3.270000, 0.816814, 0.421461
3.270000, 0.879646, 0.443516
3.270000, 0.942478, 0.465620
3.270000, 1.005310, 0.487685
3.270000, 1.068142, 0.509635
3.270000, 1.130973, 0.531402
3.270000, 1.193805, 0.552928
3.270000, 1.256637, 0.574159
3.270000, 1.319469, 0.595047
3.270000, 1.382301, 0.615550
3.270000, 1.445133, 0.635627
3.270000, 1.507964, 0.655241
3.270000, 1.570796, 0.674360
3.270000, 1.633628, 0.692951
3.270000, 1.696460, 0.710986
3.270000, 1.759292, 0.728437
3.270000, 1.822124, 0.745279
3.270000, 1.884956, 0.761488
3.270000, 1.947787, 0.777041
3.270000, 2.010619, 0.791918
3.270000, 2.073451, 0.806098
3.270000, 2.136283, 0.819564
3.270000, 2.199115, 0.832298
3.270000, 2.261947, 0.844284
3.270000, 2.324779, 0.855508
3.270000, 2.387610, 0.865954
3.270000, 2.450442, 0.875612
3.270000, 2.513274, 0.884468
3.270000, 2.576106, 0.892513
3.270000, 2.638938, 0.899736
3.270000, 2.701770, 0.906130
3.270000, 2.764602, 0.911686
3.270000, 2.827433, 0.916399
3.270000, 2.890265, 0.920262
3.270000, 2.953097, 0.923272
3.270000, 3.015929, 0.925424
3.270000, 3.078761, 0.926716
3.280000, -3.141593, 0.928906
3.280000, -3.078761, 0.928475
3.280000, -3.015929, 0.927181
3.280000, -2.953097, 0.925026
3.280000, -2.890265, 0.922013
3.280000, -2.827433, 0.918146
3.280000, -2.764602, 0.913428
3.280000, -2.701770, 0.907865
3.280000, -2.638938, 0.901464
3.280000, -2.576106, 0.894232
3.280000, -2.513274, 0.886179
3.280000, -2.450442, 0.877312
3.280000, -2.387610, 0.867644
3.280000, -2.324779, 0.857186
3.280000, -2.261947, 0.845951
3.280000, -2.199115, 0.833952
3.280000, -2.136283, 0.821204
3.280000, -2.073451, 0.807724
3.280000, -2.010619, 0.793529
3.280000, -1.947787, 0.778637
3.280000, -1.884956, 0.763068
3.280000, -1.822124, 0.746844
3.280000, -1.759292, 0.729986
3.280000, -1.696460, 0.712519
3.280000, -1.633628, 0.694468
3.280000, -1.570796, 0.675861
3.280000, -1.507964, 0.656727
3.280000, -1.445133, 0.637098
3.280000, -1.382301, 0.617006
3.280000, -1.319469, 0.596490
3.280000, -1.256637, 0.575590
3.280000, -1.193805, 0.554347
3.280000, -1.130973, 0.532812
3.280000, -1.068142, 0.511037
3.280000, -1.005310, 0.489082
3.280000, -0.942478, 0.467014
3.280000, -0.879646, 0.444909
3.280000, -0.816814, 0.422858
3.280000, -0.753982, 0.400962
3.280000, -0.691150, 0.379341
3.280000, -0.628319, 0.358140
3.280000, -0.565487, 0.337528
3.280000, -0.502655, 0.317710
3.280000, -0.439823, 0.298928
3.280000, -0.376991, 0.281472
3.280000, -0.314159, 0.265679
3.280000, -0.251327, 0.251928
3.280000, -0.188496, 0.240630
3.280000, -0.125664, 0.232190
3.280000, -0.062832, 0.226962
3.280000, 0.000000, 0.225189
3.280000, 0.062832, 0.226962
3.280000, 0.125664, 0.232190
3.280000, 0.188496, 0.240630
3.280000, 0.251327, 0.251928
3.280000, 0.314159, 0.265679
3.280000, 0.376991, 0.281472
3.280000, 0.439823, 0.298928
3.280000, 0.502655, 0.317710
3.280000, 0.565487, 0.337528
3.280000, 0.628319, 0.358140
3.280000, 0.691150, 0.379341
3.280000, 0.753982, 0.400962
3.280000, 0.816814, 0.422858
3.280000, 0.879646, 0.444909
3.280000, 0.942478, 0.467014
3.280000, 1.005310, 0.489082
3.280000, 1.068142, 0.511037
3.280000, 1.130973, 0.532812
3.280000, 1.193805, 0.554347
3.280000, 1.256637, 0.575590
3.280000, 1.319469, 0.596490
3.280000, 1.382301, 0.617006
3.280000, 1.445133, 0.637098
3.280000, 1.507964, 0.656727
3.280000, 1.570796, 0.675861
3.280000, 1.633628, 0.694468
3.280000, 1.696460, 0.712519
3.280000, 1.759292, 0.729986
3.280000, 1.822124, 0.746844
3.280000, 1.884956, 0.763068
3.280000, 1.947787, 0.778637
3.280000, 2.010619, 0.793529
3.280000, 2.073451, 0.807724
3.280000, 2.136283, 0.821204
3.280000, 2.199115, 0.833952
3.280000, 2.261947, 0.845951
3.280000, 2.324779, 0.857186
3.280000, 2.387610, 0.867644
3.280000, 2.450442, 0.877312
3.280000, 2.513274, 0.886179
3.280000, 2.576106, 0.894232
3.280000, 2.638938, 0.901464
3.280000, 2.701770, 0.907865
3.280000, 2.764602, 0.913428
3.280000, 2.827433, 0.918146
3.280000, 2.890265, 0.922013
3.280000, 2.953097, 0.925026
3.280000, 3.015929, 0.927181
3.280000, 3.078761, 0.928475
3.290000, -3.141593, 0.930665
3.290000, -3.078761, 0.930233
3.290000, -3.015929, 0.928938
3.290000, -2.953097, 0.926781
3.290000, -2.890265, 0.923765
3.290000, -2.827433, 0.919893
3.290000, -2.764602, 0.915169
3.290000, -2.701770, 0.909600
3.290000, -2.638938, 0.903192
3.290000, -2.576106, 0.895952
3.290000, -2.513274, 0.887889
3.290000, -2.450442, 0.879013
3.290000, -2.387610, 0.869335
3.290000, -2.324779, 0.858865
3.290000, -2.261947, 0.847617
3.290000, -2.199115, 0.835605
3.290000, -2.136283, 0.822844
3.290000, -2.073451, 0.809350
3.290000, -2.010619, 0.795141
3.290000, -1.947787, 0.780234
3.290000, -1.884956, 0.764650
3.290000, -1.822124, 0.748410
3.290000, -1.759292, 0.731536
3.290000, -1.696460, 0.714053
3.290000, -1.633628, 0.695987
3.290000, -1.570796, 0.677364
3.290000, -1.507964, 0.658214
3.290000, -1.445133, 0.638570
3.290000, -1.382301, 0.618465
3.290000, -1.319469, 0.597935
3.290000, -1.256637, 0.577022
3.290000, -1.193805, 0.555769
3.290000, -1.130973, 0.534224
3.290000, -1.068142, 0.512441
3.290000, -1.005310, 0.490480
3.290000, -0.942478, 0.468409
3.290000, -0.879646, 0.446306
3.290000, -0.816814, 0.424258
3.290000, -0.753982, 0.402369
3.290000, -0.691150, 0.380762
3.290000, -0.628319, 0.359578
3.290000, -0.565487, 0.338989
3.290000, -0.502655, 0.319199
3.290000, -0.439823, 0.300452
3.290000, -0.376991, 0.283035
3.290000, -0.314159, 0.267285
3.290000, -0.251327, 0.253579
3.290000, -0.188496, 0.242323
3.290000, -0.125664, 0.233918
3.290000, -0.062832, 0.228713
3.290000, 0.000000, 0.226949
3.290000, 0.062832, 0.228713
3.290000, 0.125664, 0.233918
3.290000, 0.188496, 0.242323
3.290000, 0.251327, 0.253579
3.290000, 0.314159, 0.267285
3.290000, 0.376991, 0.283035
3.290000, 0.439823, 0.300452
3.290000, 0.502655, 0.319199
3.290000, 0.565487, 0.338989
3.290000, 0.628319, 0.359578
3.290000, 0.691150, 0.380762
3.290000, 0.753982, 0.402369
3.290000, 0.816814, 0.424258
3.290000, 0.879646, 0.446306
3.290000, 0.942478, 0.468409
3.290000, 1.005310, 0.490480
3.290000, 1.068142, 0.512441
3.290000, 1.130973, 0.534224
3.290000, 1.193805, 0.555769
3.290000, 1.256637, 0.577022
3.290000, 1.319469, 0.597935
3.290000, 1.382301, 0.618465
3.290000, 1.445133, 0.638570
3.290000, 1.507964, 0.658214
3.290000, 1.570796, 0.677364
3.290000, 1.633628, 0.695987
3.290000, 1.696460, 0.714053
3.290000, 1.759292, 0.731536
3.290000, 1.822124, 0.748410
3.290000, 1.884956, 0.764650
3.290000, 1.947787, 0.780234
3.290000, 2.010619, 0.795141
3.290000, 2.073451, 0.809350
3.290000, 2.136283, 0.822844
3.290000, 2.199115, 0.835605
3.290000, 2.261947, 0.847617
3.290000, 2.324779, 0.858865
3.290000, 2.387610, 0.869335
3.290000, 2.450442, 0.879013
3.290000, 2.513274, 0.887889
3.290000, 2.576106, 0.895952
3.290000, 2.638938, 0.903192
3.290000, 2.701770, 0.909600
3.290000, 2.764602, 0.915169
3.290000, 2.827433, 0.919893
3.290000, 2.890265, 0.923765
3.290000, 2.953097, 0.926781
3.290000, 3.015929, 0.928938
3.290000, 3.078761, 0.930233
3.300000, -3.141593, 0.932425
3.300000, -3.078761, 0.931992
3.300000, -3.015929, 0.930696
3.300000, -2.953097, 0.928536
3.300000, -2.890265, 0.925516
3.300000, -2.827433, 0.921640
3.300000, -2.764602, 0.916911
3.300000, -2.701770, 0.911336
3.300000, -2.638938, 0.904920
3.300000, -2.576106, 0.897672
3.300000, -2.513274, 0.889600
3.300000, -2.450442, 0.880715
3.300000, -2.387610, 0.871025
3.300000, -2.324779, 0.860544
3.300000, -2.261947, 0.849284
3.300000, -2.199115, 0.837260
3.300000, -2.136283, 0.824485
3.300000, -2.073451, 0.810977
3.300000, -2.010619, 0.796753
3.300000, -1.947787, 0.781831
3.300000, -1.884956, 0.766232
3.300000, -1.822124, 0.749977
3.300000, -1.759292, 0.733087
3.300000, -1.696460, 0.715589
3.300000, -1.633628, 0.697506
3.300000, -1.570796, 0.678868
3.300000, -1.507964, 0.659703
3.300000, -1.445133, 0.640044
3.300000, -1.382301, 0.619924
3.300000, -1.319469, 0.599382
3.300000, -1.256637, 0.578456
3.300000, -1.193805, 0.557192
3.300000, -1.130973, 0.535638
3.300000, -1.068142, 0.513847
3.300000, -1.005310, 0.491881
3.300000, -0.942478, 0.469808
3.300000, -0.879646, 0.447704
3.300000, -0.816814, 0.425661
3.300000, -0.753982, 0.403780
3.300000, -0.691150, 0.382185
3.300000, -0.628319, 0.361018
3.300000, -0.565487, 0.340452
3.300000, -0.502655, 0.320691
3.300000, -0.439823, 0.301978
3.300000, -0.376991, 0.284600
3.300000, -0.314159, 0.268893
3.300000, -0.251327, 0.255231
3.300000, -0.188496, 0.244016
3.300000, -0.125664, 0.235646
3.300000, -0.062832, 0.230464
3.300000, 0.000000, 0.228708
3.300000, 0.062832, 0.230464
